,date,Humi.x,dew.x,snow.x,Humi.y,dew.y,snow.y
392,2013.1.17 16:00,54,-11.1,2.8,57.5,-9.85,4.4
393,2013.1.17 17:00,56,-11,2.8,58.5,-9.9,4.4
394,2013.1.17 18:00,58,-11.3,2.8,62.5,-9.7,4.4
395,2013.1.17 19:00,57,-12.2,2.8,63.5,-10.5,4.4
396,2013.1.17 2:00,71,-11.3,2.9,71,-9.05,4.5
397,2013.1.17 20:00,55,-12.8,2.8,64,-10.9,4.4
398,2013.1.17 21:00,56,-13.2,2.8,66,-11.25,4.4
399,2013.1.17 22:00,55,-14.4,2.8,68,-11.8,4.4
400,2013.1.17 23:00,56,-14.6,2.8,69,-11.9,4.4
401,2013.1.17 3:00,73,-11.3,2.9,70.5,-9.5,4.5
402,2013.1.17 4:00,73,-11.5,2.9,71,-9.65,4.5
403,2013.1.17 5:00,75,-11.3,2.9,71.5,-9.9,4.5
404,2013.1.17 6:00,75,-11.5,2.9,71.5,-10.1,4.5
405,2013.1.17 7:00,77,-11.4,2.9,73,-10.05,4.5
406,2013.1.17 8:00,77,-11.3,2.9,72.5,-10.6,4.5
407,2013.1.17 9:00,74,-11.4,2.9,71,-10.45,4.5
408,2013.1.18 0:00,59,-14.2,2.8,72.5,-11.8,4.4
409,2013.1.18 1:00,59,-14.5,2.8,73,-12.1,4.4
410,2013.1.18 10:00,48,-14.8,2.8,62,-11.9,4.4
411,2013.1.18 11:00,34,-17.4,2.8,48.5,-13.15,4.4
412,2013.1.18 12:00,30,-18,2.8,40,-14,4.4
413,2013.1.18 13:00,25,-19.3,2.8,35,-14.5,4.4
414,2013.1.18 14:00,26,-17.5,2.8,32.5,-14.2,4.35
415,2013.1.18 15:00,35,-13.6,2.8,37.5,-11.7,4.3
416,2013.1.18 16:00,36,-13.5,2.8,38.5,-11.5,4.25
417,2013.1.18 17:00,49,-10.3,2.8,51,-8.85,4.25
418,2013.1.18 18:00,55,-9.8,2.8,57.5,-8.4,4.25
419,2013.1.18 19:00,60,-9.1,2.8,61.5,-8.1,4.25
420,2013.1.18 2:00,57,-15.4,2.8,73.5,-12.55,4.4
421,2013.1.18 20:00,62,-8.6,2.8,65,-7.65,4.25
422,2013.1.18 21:00,64,-8.4,2.8,68,-7.45,4.25
423,2013.1.18 22:00,65,-8.1,2.8,69,-7.15,4.25
424,2013.1.18 23:00,67,-7.8,2.8,71.5,-6.95,4.25
425,2013.1.18 3:00,55,-16,2.8,72.5,-13.2,4.4
426,2013.1.18 4:00,56,-15.7,2.8,73,-13.25,4.4
427,2013.1.18 5:00,60,-15.1,2.8,76,-12.85,4.4
428,2013.1.18 6:00,55,-16.4,2.8,73.5,-13.8,4.4
429,2013.1.18 7:00,54,-16.2,2.8,73,-13.8,4.4
430,2013.1.18 8:00,61,-15.1,2.8,77,-13.2,4.4
431,2013.1.18 9:00,56,-15,2.8,73.5,-12.3,4.4
432,2013.1.19 0:00,65,-7.9,2.8,73,-6.85,4.25
433,2013.1.19 1:00,63,-7.9,2.8,73,-7.05,4.25
434,2013.1.19 10:00,62,-7.1,2.8,71.5,-5.45,4.25
435,2013.1.19 11:00,56,-6.9,2.8,63,-5.1,4.25
436,2013.1.19 12:00,53,-5.7,2.7,57,-4.3,4.2
437,2013.1.19 13:00,45,-7.1,2.6,52,-4.55,4.05
438,2013.1.19 14:00,46,-6.8,2.5,50.5,-4.75,3.9
439,2013.1.19 15:00,43,-7.2,2.4,50,-5,3.75
440,2013.1.19 16:00,45,-6.9,2.3,51.5,-4.8,3.6
441,2013.1.19 17:00,49,-6.6,2.3,55.5,-4.4,3.5
442,2013.1.19 18:00,53,-6.4,2.3,61,-4.1,3.45
443,2013.1.19 19:00,55,-6.4,2.3,64,-4.15,3.45
444,2013.1.19 2:00,66,-7.3,2.8,76,-6.7,4.25
445,2013.1.19 20:00,58,-6.2,2.3,69,-4.1,3.45
446,2013.1.19 21:00,61,-5.8,2.3,72.5,-4.1,3.45
447,2013.1.19 22:00,61,-6,2.3,74,-4.35,3.45
448,2013.1.19 23:00,67,-5.5,2.3,77.5,-4.35,3.45
449,2013.1.19 3:00,67,-7.2,2.8,76.5,-6.8,4.25
450,2013.1.19 4:00,68,-7.5,2.8,77.5,-6.8,4.25
451,2013.1.19 5:00,67,-7.7,2.8,76.5,-6.85,4.25
452,2013.1.19 6:00,68,-7.5,2.8,76.5,-6.65,4.25
453,2013.1.19 7:00,68,-7.4,2.8,77,-6.3,4.25
454,2013.1.19 8:00,69,-7.2,2.8,77,-6.15,4.25
455,2013.1.19 9:00,67,-7.2,2.8,76,-5.75,4.25
456,2013.1.20 0:00,67,-5.5,2.3,79,-4.4,3.45
457,2013.1.20 1:00,72,-5.3,2.3,82.5,-4.3,3.45
458,2013.1.20 10:00,64,-6,2.3,78.5,-4.35,3.45
459,2013.1.20 11:00,61,-6,2.3,71.5,-4.35,3.45
460,2013.1.20 12:00,55,-6.3,2.2,63,-4.4,3.4
461,2013.1.20 13:00,48,-7.1,2.1,53.5,-5.15,3.35
462,2013.1.20 14:00,42,-7.8,2,48,-5.25,3.25
463,2013.1.20 15:00,42,-7.8,1.8,46,-5.3,3.05
464,2013.1.20 16:00,41,-8,1.7,46.5,-4.95,2.9
465,2013.1.20 17:00,41,-8.1,1.7,48.5,-4.95,2.9
466,2013.1.20 18:00,42,-8,1.7,51.5,-4.7,2.9
467,2013.1.20 19:00,43,-7.7,1.7,53,-4.45,2.9
468,2013.1.20 2:00,74,-5.1,2.3,83.5,-4.45,3.45
469,2013.1.20 20:00,43,-7.6,1.7,54,-4.4,2.9
470,2013.1.20 21:00,44,-7.3,1.7,54.5,-4.25,2.85
471,2013.1.20 22:00,44,-7.3,1.7,55,-4.15,2.85
472,2013.1.20 23:00,44,-7,1.7,56.5,-3.85,2.85
473,2013.1.20 3:00,76,-5.2,2.3,85.5,-4.5,3.45
474,2013.1.20 4:00,76,-5.3,2.3,85.5,-4.7,3.45
475,2013.1.20 5:00,77,-5.4,2.3,86,-4.65,3.45
476,2013.1.20 6:00,72,-5.8,2.3,83.5,-4.9,3.45
477,2013.1.20 7:00,73,-5.8,2.3,85,-4.9,3.45
478,2013.1.20 8:00,72,-5.8,2.3,84,-4.9,3.45
479,2013.1.20 9:00,69,-5.9,2.3,83,-4.5,3.45
480,2013.1.21 0:00,46,-6.5,1.7,57.5,-3.5,2.85
481,2013.1.21 1:00,48,-6.1,1.7,59,-3.35,2.85
482,2013.1.21 10:00,89,-0.3,,93.5,1.7,2.3
483,2013.1.21 11:00,89,0,,93,1.75,2
484,2013.1.21 12:00,89,0.5,,93.5,2.1,1.8
485,2013.1.21 13:00,89,0.7,,93.5,2.25,1.3
486,2013.1.21 14:00,89,0.7,,93.5,2.2,1
487,2013.1.21 15:00,89,0.3,,93.5,2.05,0.5
488,2013.1.21 16:00,89,0.4,,94,2.05,
489,2013.1.21 17:00,89,0.6,,94,2.15,
490,2013.1.21 18:00,89,0.6,,94,2.1,
491,2013.1.21 19:00,88,0.6,,94,2.1,
492,2013.1.21 2:00,50,-5.6,1.7,61,-2.9,2.85
493,2013.1.21 20:00,88,0.6,,94,2.05,
494,2013.1.21 21:00,88,0.5,,94,1.95,
495,2013.1.21 22:00,89,0.9,,94.5,2.15,
496,2013.1.21 23:00,89,0.7,,94.5,1.95,
497,2013.1.21 3:00,51,-5.4,1.7,64,-2.4,2.8
498,2013.1.21 4:00,58,-4,1.7,73,-1.1,2.7
499,2013.1.21 5:00,77,-1.3,1.6,84.5,0.4,2.6
500,2013.1.21 6:00,84,-0.7,1.3,91,0.9,2.35
501,2013.1.21 7:00,88,-0.3,1,93.5,1.15,2.05
502,2013.1.21 8:00,89,-0.5,0.5,94,1.3,1.7
503,2013.1.21 9:00,89,-0.4,,93.5,1.55,2.8
504,2013.1.22 0:00,90,0.9,,95,2.05,
505,2013.1.22 1:00,90,0.7,,95,1.8,
506,2013.1.22 10:00,80,0.2,,90,1.45,
507,2013.1.22 11:00,76,0.1,,87.5,1.5,
508,2013.1.22 12:00,70,-0.2,,83.5,1.35,
509,2013.1.22 13:00,66,-0.2,,81,1.3,
510,2013.1.22 14:00,60,-1.1,,77,0.9,
511,2013.1.22 15:00,63,-0.7,,79,1.2,
512,2013.1.22 16:00,61,-1.2,,78,0.8,
513,2013.1.22 17:00,61,-1.6,,78,0.6,
514,2013.1.22 18:00,62,-1.8,,79,0.45,
515,2013.1.22 19:00,64,-1.7,,80,0.45,
516,2013.1.22 2:00,90,0.7,,95,1.8,
517,2013.1.22 20:00,64,-1.9,,80.5,0.25,
518,2013.1.22 21:00,66,-1.5,,82,0.6,
519,2013.1.22 22:00,66,-1.6,,82.5,0.5,
520,2013.1.22 23:00,66,-1.7,,83,0.4,
521,2013.1.22 3:00,90,0.7,,95,1.85,
522,2013.1.22 4:00,90,0.6,,95,1.65,
523,2013.1.22 5:00,90,0.6,,95,1.65,
524,2013.1.22 6:00,88,0.3,,94,1.45,
525,2013.1.22 7:00,89,0.4,,94,1.35,
526,2013.1.22 8:00,90,0.7,,95,1.45,
527,2013.1.22 9:00,87,0.4,,93.5,1.4,
528,2013.1.23 0:00,68,-1.5,,83.5,0.5,
529,2013.1.23 1:00,75,-0.7,,87.5,0.9,
530,2013.1.23 10:00,89,0.1,,94,1.15,
531,2013.1.23 11:00,88,0.3,,93,1.35,
532,2013.1.23 12:00,87,0.3,,92,1.35,
533,2013.1.23 13:00,89,0.6,,93,1.45,
534,2013.1.23 14:00,89,0.7,,93.5,1.75,
535,2013.1.23 15:00,88,0.1,,92,1.35,
536,2013.1.23 16:00,84,-0.4,,90.5,1.1,
537,2013.1.23 17:00,83,-0.4,,91,1.2,
538,2013.1.23 18:00,80,-1.2,,88,0.5,
539,2013.1.23 19:00,73,-2.8,,84.5,-0.65,
540,2013.1.23 2:00,78,-0.7,,89,0.85,
541,2013.1.23 20:00,73,-2.8,,84,-0.8,
542,2013.1.23 21:00,75,-2.4,,84.5,-0.65,
543,2013.1.23 22:00,69,-3.5,,77,-2,
544,2013.1.23 23:00,67,-4.2,,73.5,-2.9,
545,2013.1.23 3:00,81,-0.6,,90.5,0.9,
546,2013.1.23 4:00,83,-0.5,,91.5,0.9,
547,2013.1.23 5:00,84,-0.6,,92,0.8,
548,2013.1.23 6:00,83,-0.7,,91.5,0.65,
549,2013.1.23 7:00,84,-0.6,,92,0.75,
550,2013.1.23 8:00,86,-0.3,,93,0.9,
551,2013.1.23 9:00,88,-0.1,,94,1,
552,2013.1.24 0:00,61,-5.6,,71,-3.7,
553,2013.1.24 1:00,66,-5.1,,75,-3.4,
554,2013.1.24 10:00,84,-1.6,0.3,84.5,-1.15,0.3
555,2013.1.24 11:00,75,-2.1,0.3,82.5,-0.95,0.3
556,2013.1.24 12:00,75,-1.9,0.3,85.5,-0.35,0.3
557,2013.1.24 13:00,71,-2.8,,82.5,-0.75,
558,2013.1.24 14:00,66,-4.1,,78,-1.4,
559,2013.1.24 15:00,61,-5.6,,72,-2.55,
560,2013.1.24 16:00,54,-7.9,,65.5,-4.35,
561,2013.1.24 17:00,53,-8.8,,61.5,-5.6,
562,2013.1.24 18:00,40,-12.9,,55,-8.2,
563,2013.1.24 19:00,33,-16.5,,48.5,-11.15,
564,2013.1.24 2:00,67,-5,,78,-3.1,
565,2013.1.24 20:00,33,-17.9,,49,-12.1,
566,2013.1.24 21:00,35,-17.9,,47.5,-13.15,
567,2013.1.24 22:00,33,-19,,47,-13.95,
568,2013.1.24 23:00,32,-19.8,,44,-15.25,
569,2013.1.24 3:00,69,-4.5,,80.5,-2.75,
570,2013.1.24 4:00,68,-4.5,,80.5,-2.8,
571,2013.1.24 5:00,70,-4.1,,82,-2.65,
572,2013.1.24 6:00,72,-3.6,,82.5,-2.4,
573,2013.1.24 7:00,71,-3.8,,80.5,-2.6,
574,2013.1.24 8:00,71,-3.6,,79.5,-2.25,
575,2013.1.24 9:00,79,-2.2,0.1,81.5,-1.65,0.1
576,2013.1.25 0:00,30,-21.4,,43,-16.45,
577,2013.1.25 1:00,29,-22.7,,44.5,-17.05,
578,2013.1.25 10:00,36,-22.1,,42.5,-17.95,
579,2013.1.25 11:00,34,-22.3,,39,-18.05,
580,2013.1.25 12:00,33,-22.2,,36,-18.8,
581,2013.1.25 13:00,33,-21.5,,37,-17.8,
582,2013.1.25 14:00,31,-21.8,,35.5,-18.05,
583,2013.1.25 15:00,30,-21.7,,33.5,-18.4,
584,2013.1.25 16:00,27,-22.8,,30.5,-19.6,
585,2013.1.25 17:00,30,-21.8,,32.5,-19.5,
586,2013.1.25 18:00,30,-22.7,,33.5,-20.05,
587,2013.1.25 19:00,43,-18.9,,44,-17.5,
588,2013.1.25 2:00,34,-21.4,,45,-16.8,
589,2013.1.25 20:00,42,-19.3,,47.5,-17.05,
590,2013.1.25 21:00,36,-21.4,,45.5,-17.9,
591,2013.1.25 22:00,40,-20.6,,48,-17.35,
592,2013.1.25 23:00,44,-20,,53.5,-16.3,
593,2013.1.25 3:00,33,-22.2,,44,-17.35,
594,2013.1.25 4:00,39,-20.5,,44.5,-17.4,
595,2013.1.25 5:00,41,-20.2,,43,-18.2,
596,2013.1.25 6:00,46,-18.9,,46.5,-17.5,
597,2013.1.25 7:00,40,-20.8,,47,-17.9,
598,2013.1.25 8:00,50,-18.6,,53,-16.35,
599,2013.1.25 9:00,45,-19.8,,48.5,-16.65,
600,2013.1.26 0:00,47,-19.9,,54.5,-16.15,
601,2013.1.26 1:00,40,-22,,52.5,-17.05,
602,2013.1.26 10:00,31,-24.4,,44,-19,
603,2013.1.26 11:00,28,-24.9,,38.5,-19.65,
604,2013.1.26 12:00,27,-24.2,,36,-18.95,
605,2013.1.26 13:00,28,-23.2,,33.5,-18.85,
606,2013.1.26 14:00,28,-22.5,,31,-19.15,
607,2013.1.26 15:00,27,-22.3,,31,-18.4,
608,2013.1.26 16:00,30,-20.2,,30,-18.5,
609,2013.1.26 17:00,33,-19.6,,32,-18.65,
610,2013.1.26 18:00,36,-19.3,,36.5,-17.85,
611,2013.1.26 19:00,39,-18.8,,42.5,-16.9,
612,2013.1.26 2:00,38,-22.8,,53.5,-17.3,
613,2013.1.26 20:00,41,-18.5,,46,-16.3,
614,2013.1.26 21:00,45,-18,,51.5,-15.7,
615,2013.1.26 22:00,48,-17.8,,54.5,-15.45,
616,2013.1.26 23:00,50,-17.8,,56.5,-15.05,
617,2013.1.26 3:00,39,-22.5,,56.5,-17.15,
618,2013.1.26 4:00,38,-22.8,,54,-18.15,
619,2013.1.26 5:00,39,-22.6,,51.5,-19,
620,2013.1.26 6:00,39,-22.7,,51.5,-19.3,
621,2013.1.26 7:00,37,-23.2,,51.5,-19.5,
622,2013.1.26 8:00,35,-24.3,,54.5,-19.35,
623,2013.1.26 9:00,34,-24.1,,48.5,-19.05,
624,2013.1.27 0:00,49,-18.5,,56.5,-15.35,
625,2013.1.27 1:00,45,-19.4,,57,-15.55,
626,2013.1.27 10:00,46,-17.2,,64,-13,0
627,2013.1.27 11:00,44,-17,,62.5,-12.15,0.2
628,2013.1.27 12:00,39,-17.9,,53.5,-13,
629,2013.1.27 13:00,37,-17.8,,50.5,-13.25,
630,2013.1.27 14:00,38,-17.5,,46.5,-13.65,
631,2013.1.27 15:00,37,-17,,40,-14.45,
632,2013.1.27 16:00,36,-17.1,,40,-14.4,
633,2013.1.27 17:00,36,-17.1,,41.5,-14.4,
634,2013.1.27 18:00,38,-17.2,,46,-13.95,
635,2013.1.27 19:00,43,-16,,50.5,-13.25,
636,2013.1.27 2:00,46,-19.5,,58,-15.4,
637,2013.1.27 20:00,45,-15.7,,53.5,-12.9,
638,2013.1.27 21:00,46,-15.8,,56.5,-12.8,
639,2013.1.27 22:00,47,-15.9,,58.5,-12.7,
640,2013.1.27 23:00,48,-16,,61,-12.7,
641,2013.1.27 3:00,47,-19.3,,61,-15.3,
642,2013.1.27 4:00,51,-18.5,,64,-14.95,
643,2013.1.27 5:00,54,-17.8,,67.5,-14.45,
644,2013.1.27 6:00,55,-17.6,,68,-14.5,
645,2013.1.27 7:00,57,-17.4,,71,-14.2,
646,2013.1.27 8:00,54,-17.8,,70,-14.45,
647,2013.1.27 9:00,45,-18.7,,63.5,-14.35,
648,2013.1.28 0:00,52,-15.5,,64.5,-12.3,
649,2013.1.28 1:00,55,-15.2,,68.5,-12.1,
650,2013.1.28 10:00,53,-13.3,,64.5,-10.4,
651,2013.1.28 11:00,41,-14.1,,51,-10.85,
652,2013.1.28 12:00,38,-14.3,,46,-10.75,
653,2013.1.28 13:00,38,-13.7,,42.5,-10.6,
654,2013.1.28 14:00,36,-13.2,,43.5,-9.3,
655,2013.1.28 15:00,42,-11.6,,50,-7.85,
656,2013.1.28 16:00,50,-9.4,,55.5,-6.6,
657,2013.1.28 17:00,65,-6.1,,64.5,-4.75,
658,2013.1.28 18:00,67,-5.8,,66.5,-4.55,
659,2013.1.28 19:00,67,-5.7,,67.5,-4.45,
660,2013.1.28 2:00,57,-14.8,,71.5,-12,
661,2013.1.28 20:00,64,-6.5,,66.5,-4.8,
662,2013.1.28 21:00,58,-8,,64,-5.6,
663,2013.1.28 22:00,58,-7.8,,65.5,-5.35,
664,2013.1.28 23:00,58,-7.7,,67,-5.4,
665,2013.1.28 3:00,60,-14.5,,73,-12,
666,2013.1.28 4:00,61,-14.3,,75,-11.85,
667,2013.1.28 5:00,66,-13.9,,78,-11.8,
668,2013.1.28 6:00,65,-14.1,,78.5,-11.85,
669,2013.1.28 7:00,66,-13.9,,79,-12,
670,2013.1.28 8:00,65,-14,,78.5,-12.15,
671,2013.1.28 9:00,60,-13.7,,73.5,-11.3,
672,2013.1.29 0:00,58,-7.5,,69.5,-5.2,
673,2013.1.29 1:00,57,-7.7,,71.5,-5.35,
674,2013.1.29 10:00,61,-5.2,,75.5,-3.4,
675,2013.1.29 11:00,61,-4.7,,72.5,-2.9,
676,2013.1.29 12:00,62,-4.3,,69,-2.45,
677,2013.1.29 13:00,61,-4.1,,65.5,-2.2,
678,2013.1.29 14:00,60,-4,,63,-1.85,
679,2013.1.29 15:00,60,-3.5,,62.5,-0.9,
680,2013.1.29 16:00,62,-3.1,,64,-0.45,
681,2013.1.29 17:00,64,-2.8,,66,-0.3,
682,2013.1.29 18:00,66,-2.4,,68.5,-0.2,
683,2013.1.29 19:00,67,-2,,71.5,0,
684,2013.1.29 2:00,57,-7.6,,72,-5.45,
685,2013.1.29 20:00,69,-1.6,,75,0,
686,2013.1.29 21:00,69,-1.6,,77,-0.25,
687,2013.1.29 22:00,69,-1.5,,78.5,-0.35,
688,2013.1.29 23:00,69,-1.4,,80,-0.4,
689,2013.1.29 3:00,58,-7.2,,73.5,-5.3,
690,2013.1.29 4:00,58,-7.1,,74,-5.4,
691,2013.1.29 5:00,60,-6.5,,76,-5.1,
692,2013.1.29 6:00,60,-6.5,,76,-5.05,
693,2013.1.29 7:00,61,-6.1,,76.5,-4.95,
694,2013.1.29 8:00,62,-5.7,,78,-4.55,
695,2013.1.29 9:00,62,-5.4,,77,-4.05,
696,2013.1.30 0:00,71,-1,,81.5,-0.5,
697,2013.1.30 1:00,71,-1,,82.5,-0.65,
698,2013.1.30 10:00,70,-0.1,,81,0.2,
699,2013.1.30 11:00,67,0,,72.5,0.4,
700,2013.1.30 12:00,65,0.1,,66.5,1,
701,2013.1.30 13:00,59,0.5,,59.5,1.35,
702,2013.1.30 14:00,59,0.7,,55,1.2,
703,2013.1.30 15:00,59,0.7,,53,0.75,
704,2013.1.30 16:00,57,0.4,,51.5,0.2,
705,2013.1.30 17:00,61,0.7,,54.5,0.45,
706,2013.1.30 18:00,65,0.7,,60,0.55,
707,2013.1.30 19:00,64,0,,61.5,0.15,
708,2013.1.30 2:00,72,-0.9,,84,-0.65,
709,2013.1.30 20:00,67,0.3,,66,0.25,
710,2013.1.30 21:00,68,0,,69,0.1,
711,2013.1.30 22:00,70,0.2,,73,0.5,
712,2013.1.30 23:00,72,0.2,,74.5,0.25,
713,2013.1.30 3:00,71,-1,,83.5,-1,
714,2013.1.30 4:00,72,-0.8,,85,-0.95,
715,2013.1.30 5:00,72,-0.8,,85,-1.15,
716,2013.1.30 6:00,74,-0.5,,86.5,-1.05,
717,2013.1.30 7:00,75,-0.2,,87,-0.95,
718,2013.1.30 8:00,75,-0.1,,87,-1,
719,2013.1.30 9:00,73,-0.1,,86,-0.55,
720,2013.1.31 0:00,75,0.2,,77.5,0.15,
721,2013.1.31 1:00,75,0.1,,78.5,0.05,
722,2013.1.31 10:00,64,-0.4,,73.5,0.15,
723,2013.1.31 11:00,57,-0.2,,61.5,0.15,
724,2013.1.31 12:00,51,-0.6,,53,0.05,
725,2013.1.31 13:00,47,-0.1,,47.5,0.3,
726,2013.1.31 14:00,47,0,,45,0.25,
727,2013.1.31 15:00,44,-0.4,,42.5,-0.05,
728,2013.1.31 16:00,45,-0.5,,44,0.15,
729,2013.1.31 17:00,46,-0.6,,45.5,0.15,
730,2013.1.31 18:00,47,-0.8,,49,0.35,
731,2013.1.31 19:00,48,-0.8,,52,0.65,
732,2013.1.31 2:00,74,-0.1,,80.5,-0.2,
733,2013.1.31 20:00,49,-0.7,,53,0.7,
734,2013.1.31 21:00,51,-0.4,,55.5,1,
735,2013.1.31 22:00,50,-0.7,,55.5,0.8,
736,2013.1.31 23:00,50,-0.7,,55.5,0.7,
737,2013.1.31 3:00,72,-0.2,,81,-0.2,
738,2013.1.31 4:00,72,-0.2,,82,-0.35,
739,2013.1.31 5:00,71,-0.3,,81,-0.7,
740,2013.1.31 6:00,72,-0.4,,82.5,-0.85,
741,2013.1.31 7:00,74,-0.3,,84.5,-0.9,
742,2013.1.31 8:00,75,-0.3,,85.5,-0.85,
743,2013.1.31 9:00,71,-0.3,,82.5,-0.45,
744,2013.2.1 0:00,49,-1,,59,1.05,
745,2013.2.1 1:00,47,-1.5,,63,1.5,
746,2013.2.1 10:00,92,6.3,,96,7.15,
747,2013.2.1 11:00,92,6.7,,96,7.75,
748,2013.2.1 12:00,92,7,,96,8.05,
749,2013.2.1 13:00,92,7.2,,96,8.45,
750,2013.2.1 14:00,92,7.2,,96,8.6,
751,2013.2.1 15:00,92,7.3,,96,8.7,
752,2013.2.1 16:00,92,7.6,,95,9.25,
753,2013.2.1 17:00,92,8,,95.5,9.1,
754,2013.2.1 18:00,92,7.3,,96,8.5,
755,2013.2.1 19:00,92,6.8,,96,7.85,
756,2013.2.1 2:00,52,-0.4,,66,2.05,
757,2013.2.1 20:00,88,5.6,,94,7,
758,2013.2.1 21:00,86,4.8,,93,6.45,
759,2013.2.1 22:00,86,4.2,,93,6,
760,2013.2.1 23:00,87,3.6,,93.5,5.45,
761,2013.2.1 3:00,56,0,,74,2.9,
762,2013.2.1 4:00,72,2.9,,83.5,4.55,
763,2013.2.1 5:00,87,4.2,,91.5,5.2,
764,2013.2.1 6:00,90,4.6,,94,5.65,
765,2013.2.1 7:00,91,5.1,,92.5,6.05,
766,2013.2.1 8:00,91,5.8,,94.5,6.55,
767,2013.2.1 9:00,92,6.1,,96,6.95,
768,2013.2.2 0:00,86,1.5,,91.5,4.15,
769,2013.2.2 1:00,80,-0.8,,86,2.25,
770,2013.2.2 10:00,52,-10,,64,-6.4,
771,2013.2.2 11:00,50,-9.8,,60,-5.8,
772,2013.2.2 12:00,46,-10,,51.5,-6.95,
773,2013.2.2 13:00,41,-10.8,,41.5,-8.9,
774,2013.2.2 14:00,32,-14,,35.5,-10.6,
775,2013.2.2 15:00,30,-14.6,,34,-11.05,
776,2013.2.2 16:00,32,-13.3,,37,-9.95,
777,2013.2.2 17:00,32,-14.4,,36,-11.4,
778,2013.2.2 18:00,34,-14.7,,39.5,-11.75,
779,2013.2.2 19:00,35,-15,,43,-12.1,
780,2013.2.2 2:00,79,-2,,82.5,0.9,
781,2013.2.2 20:00,34,-15.8,,46,-12.15,
782,2013.2.2 21:00,34,-16.4,,44.5,-13.15,
783,2013.2.2 22:00,35,-16.4,,47.5,-12.95,
784,2013.2.2 23:00,41,-15,,52,-12.3,
785,2013.2.2 3:00,81,-2.1,,85,0.2,
786,2013.2.2 4:00,80,-2.6,,79.5,-1.35,
787,2013.2.2 5:00,78,-3.5,,78,-2.6,
788,2013.2.2 6:00,80,-3.7,,83.5,-2.2,
789,2013.2.2 7:00,76,-4.7,,82,-2.95,
790,2013.2.2 8:00,62,-8.1,,71,-5.5,
791,2013.2.2 9:00,63,-7.9,,72.5,-5.15,
792,2013.2.3 0:00,49,-13.6,,57,-11.6,
793,2013.2.3 1:00,52,-13.2,,58.5,-11.2,
794,2013.2.3 10:00,45,-13.9,,57.5,-10.55,
795,2013.2.3 11:00,45,-13.3,,58,-9.7,
796,2013.2.3 12:00,40,-13.8,,51,-10.45,
797,2013.2.3 13:00,38,-14,,46,-11.15,
798,2013.2.3 14:00,34,-15.2,,43.5,-11.55,
799,2013.2.3 15:00,34,-15,,44,-11.35,
800,2013.2.3 16:00,54,-10.1,,54,-8.85,
801,2013.2.3 17:00,81,-5.9,0.3,71.5,-5.9,0.3
802,2013.2.3 18:00,85,-5.3,0.9,74.5,-5.45,0.9
803,2013.2.3 19:00,87,-4.3,1.2,78,-4.5,1.2
804,2013.2.3 2:00,55,-12.8,,64,-10.55,
805,2013.2.3 20:00,89,-3.9,2.2,81,-4,2.2
806,2013.2.3 21:00,90,-3.6,3.8,83.5,-3.6,3.8
807,2013.2.3 22:00,91,-3.2,5.3,89.5,-2.55,5.3
808,2013.2.3 23:00,91,-2.9,7.4,90.5,-2.3,3.95
809,2013.2.3 3:00,55,-12.9,,65.5,-10.4,
810,2013.2.3 4:00,54,-13.2,,64.5,-10.8,
811,2013.2.3 5:00,55,-13.1,,68.5,-10.2,
812,2013.2.3 6:00,52,-14,,66.5,-10.7,
813,2013.2.3 7:00,52,-14,,68.5,-10.5,
814,2013.2.3 8:00,49,-14.5,,66,-10.9,
815,2013.2.3 9:00,50,-13.3,,65.5,-9.7,
816,2013.2.4 0:00,92,-2.6,9,93,-2,5
817,2013.2.4 1:00,92,-2.5,13.5,93.5,-1.95,7.55
818,2013.2.4 10:00,80,-3.5,16.4,88,-1.6,9
819,2013.2.4 11:00,76,-3.3,16.1,82,-1.65,8.85
820,2013.2.4 12:00,69,-3.9,15.6,76,-2,8.55
821,2013.2.4 13:00,68,-4,14.6,73,-2.2,7.7
822,2013.2.4 14:00,63,-4.5,13.8,70.5,-2.35,13.8
823,2013.2.4 15:00,60,-4.9,12.8,66.5,-2.9,12.8
824,2013.2.4 16:00,63,-5.4,12.5,66.5,-3.6,12.5
825,2013.2.4 17:00,62,-5.8,12.5,64.5,-4.4,12.5
826,2013.2.4 18:00,67,-5.8,12.5,71.5,-4.2,12.5
827,2013.2.4 19:00,70,-6.4,12.5,75.5,-4.6,12.5
828,2013.2.4 2:00,92,-2.4,15.5,94.5,-1.65,8.55
829,2013.2.4 20:00,71,-6.6,12.5,76.5,-4.85,12.5
830,2013.2.4 21:00,77,-6,12.5,81,-4.7,12.5
831,2013.2.4 22:00,78,-6.2,12.5,82,-4.9,12.5
832,2013.2.4 23:00,78,-6.2,12.5,82.5,-4.95,12.5
833,2013.2.4 3:00,91,-2.3,15.7,94.5,-1.5,8.45
834,2013.2.4 4:00,91,-2.2,16,94.5,-1.3,8.5
835,2013.2.4 5:00,91,-2.1,16.5,94.5,-1.15,8.75
836,2013.2.4 6:00,91,-1.9,16.5,94.5,-1,8.75
837,2013.2.4 7:00,90,-2.8,16.5,94.5,-1.4,8.75
838,2013.2.4 8:00,90,-3,16.5,94,-1.5,8.9
839,2013.2.4 9:00,85,-3.3,16.5,92,-1.55,9.1
840,2013.2.5 0:00,77,-6.7,12.5,84,-5.05,12.5
