,Unnamed: 0,date,Humi.x,dew.x,snow.x,Humi.y,dew.y,snow.y,Humi,dew,snow
250,250,2013.1.11 18:00,49.0,-9.7,6.0,54.5,-8.6,8.3,51.75,-9.149999999999999,7.15
251,251,2013.1.11 19:00,52.0,-9.3,6.0,57.5,-8.35,8.3,54.75,-8.825,7.15
252,252,2013.1.11 2:00,46.0,-16.6,6.1,60.5,-15.55,8.6,53.25,-16.075000000000003,7.35
253,253,2013.1.11 20:00,52.0,-9.5,6.0,59.0,-8.5,8.3,55.5,-9.0,7.15
254,254,2013.1.11 21:00,54.0,-9.6,6.0,63.5,-8.25,8.3,58.75,-8.925,7.15
255,255,2013.1.11 22:00,54.0,-9.8,6.0,63.5,-8.55,8.3,58.75,-9.175,7.15
256,256,2013.1.11 23:00,59.0,-9.6,6.0,68.0,-8.15,8.3,63.5,-8.875,7.15
257,257,2013.1.11 3:00,50.0,-15.8,6.1,64.0,-15.1,8.6,57.0,-15.45,7.35
258,258,2013.1.11 4:00,51.0,-15.2,6.1,65.5,-14.7,8.6,58.25,-14.95,7.35
259,259,2013.1.11 5:00,50.0,-15.4,6.1,66.0,-15.05,8.6,58.0,-15.225000000000001,7.35
260,260,2013.1.11 6:00,53.0,-14.8,6.1,68.0,-14.8,8.6,60.5,-14.8,7.35
261,261,2013.1.11 7:00,52.0,-14.9,6.1,68.0,-14.75,8.6,60.0,-14.825,7.35
262,262,2013.1.11 8:00,52.0,-14.7,6.1,69.0,-14.5,8.6,60.5,-14.6,7.35
263,263,2013.1.11 9:00,53.0,-13.9,6.1,66.5,-13.8,8.6,59.75,-13.850000000000001,7.35
264,264,2013.1.12 0:00,60.0,-9.4,6.0,69.5,-8.2,8.3,64.75,-8.8,7.15
265,265,2013.1.12 1:00,59.0,-9.2,6.0,70.0,-8.05,8.3,64.5,-8.625,7.15
266,266,2013.1.12 10:00,72.0,-5.4,6.1,73.0,-5.35,8.35,72.5,-5.375,7.225
267,267,2013.1.12 11:00,69.0,-4.8,6.1,69.5,-3.9,8.35,69.25,-4.35,7.225
268,268,2013.1.12 12:00,67.0,-2.9,5.9,68.5,-1.7,8.2,67.75,-2.3,7.05
269,269,2013.1.12 13:00,62.0,-2.9,5.6,63.5,-1.45,7.95,62.75,-2.175,6.775
270,270,2013.1.12 14:00,57.0,-4.0,5.1,60.5,-2.05,7.55,58.75,-3.025,6.324999999999999
271,271,2013.1.12 15:00,64.0,-2.6,4.5,63.0,-1.5,6.85,63.5,-2.05,5.675
272,272,2013.1.12 16:00,62.0,-3.4,4.0,64.5,-1.7,6.05,63.25,-2.55,5.025
273,273,2013.1.12 17:00,62.0,-4.1,3.8,67.5,-1.95,5.85,64.75,-3.025,4.824999999999999
274,274,2013.1.12 18:00,64.0,-4.5,3.8,71.0,-2.25,5.85,67.5,-3.375,4.824999999999999
275,275,2013.1.12 19:00,68.0,-4.3,3.8,75.0,-2.3,5.85,71.5,-3.3,4.824999999999999
276,276,2013.1.12 2:00,58.0,-9.3,6.0,71.0,-8.35,8.3,64.5,-8.825,7.15
277,277,2013.1.12 20:00,74.0,-3.9,3.8,80.5,-2.05,5.85,77.25,-2.9749999999999996,4.824999999999999
278,278,2013.1.12 21:00,76.0,-4.0,3.8,83.0,-2.45,5.85,79.5,-3.225,4.824999999999999
279,279,2013.1.12 22:00,79.0,-3.9,3.8,84.0,-2.8,5.85,81.5,-3.3499999999999996,4.824999999999999
280,280,2013.1.12 23:00,80.0,-3.9,3.8,86.5,-2.9,5.85,83.25,-3.4,4.824999999999999
281,281,2013.1.12 3:00,58.0,-9.1,6.0,71.5,-8.2,8.3,64.75,-8.649999999999999,7.15
282,282,2013.1.12 4:00,58.0,-9.0,6.0,72.5,-8.25,8.3,65.25,-8.625,7.15
283,283,2013.1.12 5:00,59.0,-8.7,6.0,71.5,-8.05,8.3,65.25,-8.375,7.15
284,284,2013.1.12 6:00,72.0,-6.4,6.1,77.0,-6.75,8.35,74.5,-6.575,7.225
285,285,2013.1.12 7:00,77.0,-5.8,6.1,80.0,-6.25,8.35,78.5,-6.025,7.225
286,286,2013.1.12 8:00,78.0,-5.5,6.1,80.0,-6.05,8.35,79.0,-5.775,7.225
287,287,2013.1.12 9:00,76.0,-5.3,6.1,79.5,-5.45,8.35,77.75,-5.375,7.225
288,288,2013.1.13 0:00,83.0,-4.0,3.8,88.0,-3.4,5.85,85.5,-3.7,4.824999999999999
289,289,2013.1.13 1:00,84.0,-3.8,3.8,89.5,-3.4,5.85,86.75,-3.5999999999999996,4.824999999999999
290,290,2013.1.13 10:00,71.0,-5.6,3.8,84.0,-3.9,5.85,77.5,-4.75,4.824999999999999
291,291,2013.1.13 11:00,60.0,-6.2,3.7,77.0,-3.9,5.75,68.5,-5.05,4.725
292,292,2013.1.13 12:00,55.0,-6.5,3.7,69.5,-4.15,5.7,62.25,-5.325,4.7
293,293,2013.1.13 13:00,42.0,-9.5,3.6,55.5,-6.45,5.6,48.75,-7.975,4.6
294,294,2013.1.13 14:00,35.0,-11.2,3.6,50.5,-7.25,5.55,42.75,-9.225,4.575
295,295,2013.1.13 15:00,31.0,-12.3,3.5,49.5,-7.45,5.45,40.25,-9.875,4.475
296,296,2013.1.13 16:00,59.0,-4.6,3.4,62.0,-4.05,5.4,60.5,-4.324999999999999,4.4
297,297,2013.1.13 17:00,60.0,-5.1,3.4,63.0,-4.35,5.4,61.5,-4.725,4.4
298,298,2013.1.13 18:00,65.0,-4.9,3.4,67.0,-4.3,5.4,66.0,-4.6,4.4
299,299,2013.1.13 19:00,68.0,-5.0,3.4,69.0,-4.4,5.4,68.5,-4.7,4.4
300,300,2013.1.13 2:00,85.0,-4.2,3.8,90.5,-3.65,5.85,87.75,-3.925,4.824999999999999
301,301,2013.1.13 20:00,71.0,-5.2,3.4,72.5,-4.45,5.4,71.75,-4.825,4.4
302,302,2013.1.13 21:00,62.0,-7.1,3.4,70.5,-5.45,5.4,66.25,-6.275,4.4
303,303,2013.1.13 22:00,64.0,-7.3,3.4,71.0,-5.8,5.4,67.5,-6.55,4.4
304,304,2013.1.13 23:00,64.0,-7.6,3.4,73.0,-6.0,5.4,68.5,-6.8,4.4
305,305,2013.1.13 3:00,83.0,-4.8,3.8,89.5,-4.05,5.85,86.25,-4.425,4.824999999999999
306,306,2013.1.13 4:00,84.0,-4.8,3.8,90.0,-4.25,5.85,87.0,-4.525,4.824999999999999
307,307,2013.1.13 5:00,83.0,-4.8,3.8,89.5,-4.25,5.85,86.25,-4.525,4.824999999999999
308,308,2013.1.13 6:00,85.0,-4.8,3.8,91.0,-4.3,5.85,88.0,-4.55,4.824999999999999
309,309,2013.1.13 7:00,84.0,-5.1,3.8,90.5,-4.5,5.85,87.25,-4.8,4.824999999999999
310,310,2013.1.13 8:00,84.0,-5.2,3.8,92.0,-4.15,5.85,88.0,-4.675000000000001,4.824999999999999
311,311,2013.1.13 9:00,79.0,-5.5,3.8,89.0,-4.1,5.85,84.0,-4.8,4.824999999999999
312,312,2013.1.14 0:00,65.0,-7.5,3.4,73.5,-5.95,5.4,69.25,-6.725,4.4
313,313,2013.1.14 1:00,71.0,-7.0,3.4,79.0,-5.85,5.4,75.0,-6.425,4.4
314,314,2013.1.14 10:00,68.0,-7.4,3.4,79.0,-6.25,5.4,73.5,-6.825,4.4
315,315,2013.1.14 11:00,62.0,-7.8,3.4,71.0,-5.95,5.4,66.5,-6.875,4.4
316,316,2013.1.14 12:00,54.0,-8.6,3.4,59.0,-6.6,5.35,56.5,-7.6,4.375
317,317,2013.1.14 13:00,42.0,-11.0,3.4,52.5,-7.55,5.3,47.25,-9.275,4.35
318,318,2013.1.14 14:00,49.0,-8.0,3.3,54.5,-5.6,5.2,51.75,-6.8,4.25
319,319,2013.1.14 15:00,47.0,-8.6,3.2,56.0,-5.15,5.1,51.5,-6.875,4.15
320,320,2013.1.14 16:00,48.0,-8.8,3.2,56.5,-5.4,5.05,52.25,-7.1000000000000005,4.125
321,321,2013.1.14 17:00,52.0,-8.7,3.2,59.5,-5.55,5.0,55.75,-7.125,4.1
322,322,2013.1.14 18:00,53.0,-9.0,3.2,56.0,-7.15,5.0,54.5,-8.075,4.1
323,323,2013.1.14 19:00,53.0,-9.5,3.2,56.0,-8.05,5.0,54.5,-8.775,4.1
324,324,2013.1.14 2:00,66.0,-7.9,3.4,76.5,-6.55,5.4,71.25,-7.225,4.4
325,325,2013.1.14 20:00,53.0,-10.0,3.2,59.0,-8.35,5.0,56.0,-9.175,4.1
326,326,2013.1.14 21:00,54.0,-10.1,3.2,59.5,-8.65,5.0,56.75,-9.375,4.1
327,327,2013.1.14 22:00,59.0,-9.8,3.2,63.5,-8.75,5.0,61.25,-9.275,4.1
328,328,2013.1.14 23:00,61.0,-9.5,3.2,66.5,-8.45,5.0,63.75,-8.975,4.1
329,329,2013.1.14 3:00,72.0,-7.6,3.4,81.0,-6.45,5.4,76.5,-7.025,4.4
330,330,2013.1.14 4:00,74.0,-7.3,3.4,82.0,-6.65,5.4,78.0,-6.975,4.4
331,331,2013.1.14 5:00,76.0,-7.4,3.4,84.5,-6.75,5.4,80.25,-7.075,4.4
332,332,2013.1.14 6:00,75.0,-7.7,3.4,83.5,-7.2,5.4,79.25,-7.45,4.4
333,333,2013.1.14 7:00,77.0,-7.6,3.4,86.0,-7.15,5.4,81.5,-7.375,4.4
334,334,2013.1.14 8:00,77.0,-7.6,3.4,86.5,-7.25,5.4,81.75,-7.425,4.4
335,335,2013.1.14 9:00,74.0,-7.9,3.4,84.0,-7.3,5.4,79.0,-7.6,4.4
336,336,2013.1.15 0:00,64.0,-9.6,3.2,69.5,-8.5,5.0,66.75,-9.05,4.1
337,337,2013.1.15 1:00,64.0,-9.8,3.2,70.5,-8.45,5.0,67.25,-9.125,4.1
338,338,2013.1.15 10:00,55.0,-10.8,3.2,69.5,-8.75,5.0,62.25,-9.775,4.1
339,339,2013.1.15 11:00,51.0,-9.8,3.2,63.0,-7.8,5.0,57.0,-8.8,4.1
340,340,2013.1.15 12:00,48.0,-9.5,3.2,58.0,-7.25,5.0,53.0,-8.375,4.1
341,341,2013.1.15 13:00,45.0,-9.4,3.2,52.0,-7.45,4.95,48.5,-8.425,4.075
342,342,2013.1.15 14:00,45.0,-9.4,3.2,49.5,-7.6,4.9,47.25,-8.5,4.050000000000001
343,343,2013.1.15 15:00,42.0,-9.8,3.1,44.0,-8.3,4.75,43.0,-9.05,3.925
344,344,2013.1.15 16:00,40.0,-10.3,3.1,41.5,-8.95,4.7,40.75,-9.625,3.9000000000000004
345,345,2013.1.15 17:00,48.0,-8.8,3.1,48.5,-7.7,4.65,48.25,-8.25,3.875
346,346,2013.1.15 18:00,59.0,-7.5,3.1,56.0,-7.05,4.65,57.5,-7.275,3.875
347,347,2013.1.15 19:00,59.0,-8.1,3.1,59.0,-7.35,4.65,59.0,-7.725,3.875
348,348,2013.1.15 2:00,67.0,-9.6,3.2,73.5,-8.5,5.0,70.25,-9.05,4.1
349,349,2013.1.15 20:00,61.0,-8.2,3.1,63.0,-7.25,4.65,62.0,-7.725,3.875
350,350,2013.1.15 21:00,64.0,-8.0,3.1,68.5,-6.8,4.65,66.25,-7.4,3.875
351,351,2013.1.15 22:00,66.0,-7.7,3.1,68.5,-7.05,4.65,67.25,-7.375,3.875
352,352,2013.1.15 23:00,63.0,-8.6,3.1,70.5,-7.25,4.65,66.75,-7.925,3.875
353,353,2013.1.15 3:00,60.0,-11.0,3.2,71.5,-9.15,5.0,65.75,-10.075,4.1
354,354,2013.1.15 4:00,60.0,-11.4,3.2,73.0,-9.45,5.0,66.5,-10.425,4.1
355,355,2013.1.15 5:00,59.0,-11.9,3.2,73.5,-9.85,5.0,66.25,-10.875,4.1
356,356,2013.1.15 6:00,61.0,-11.1,3.2,75.5,-9.6,5.0,68.25,-10.35,4.1
357,357,2013.1.15 7:00,67.0,-10.6,3.2,79.0,-9.5,5.0,73.0,-10.05,4.1
358,358,2013.1.15 8:00,67.0,-10.5,3.2,79.5,-9.5,5.0,73.25,-10.0,4.1
359,359,2013.1.15 9:00,60.0,-11.0,3.2,76.0,-9.3,5.0,68.0,-10.15,4.1
360,360,2013.1.16 0:00,62.0,-8.8,3.1,72.0,-7.45,4.65,67.0,-8.125,3.875
361,361,2013.1.16 1:00,64.0,-8.8,3.1,73.0,-7.75,4.65,68.5,-8.275,3.875
362,362,2013.1.16 10:00,78.0,-6.1,3.6,78.5,-5.45,4.9,78.25,-5.775,4.25
363,363,2013.1.16 11:00,79.0,-6.0,3.6,77.5,-5.3,4.9,78.25,-5.65,4.25
364,364,2013.1.16 12:00,77.0,-5.5,3.6,83.0,-4.1,4.9,80.0,-4.8,4.25
365,365,2013.1.16 13:00,65.0,-6.4,3.3,75.0,-4.35,4.75,70.0,-5.375,4.025
366,366,2013.1.16 14:00,58.0,-7.2,3.0,70.5,-4.35,4.6,64.25,-5.775,3.8
367,367,2013.1.16 15:00,58.0,-7.6,2.9,72.0,-4.25,4.5,65.0,-5.925,3.7
368,368,2013.1.16 16:00,54.0,-8.5,2.9,71.0,-4.6,4.5,62.5,-6.55,3.7
369,369,2013.1.16 17:00,54.0,-9.3,2.9,70.5,-5.4,4.5,62.25,-7.3500000000000005,3.7
370,370,2013.1.16 18:00,55.0,-9.6,2.9,71.0,-5.95,4.5,63.0,-7.775,3.7
371,371,2013.1.16 19:00,64.0,-8.1,2.9,72.0,-5.95,4.55,68.0,-7.025,3.7249999999999996
372,372,2013.1.16 2:00,63.0,-9.1,3.1,73.0,-8.15,4.65,68.0,-8.625,3.875
373,373,2013.1.16 20:00,65.0,-8.6,2.9,70.5,-6.75,4.5,67.75,-7.675,3.7
374,374,2013.1.16 21:00,69.0,-8.6,2.9,71.0,-7.25,4.5,70.0,-7.925,3.7
375,375,2013.1.16 22:00,67.0,-9.7,2.9,70.5,-7.6,4.5,68.75,-8.649999999999999,3.7
376,376,2013.1.16 23:00,66.0,-10.4,2.9,68.5,-8.2,4.5,67.25,-9.3,3.7
377,377,2013.1.16 3:00,61.0,-9.2,3.1,74.0,-8.2,4.65,67.5,-8.7,3.875
378,378,2013.1.16 4:00,61.0,-9.0,3.1,74.5,-8.2,4.65,67.75,-8.6,3.875
379,379,2013.1.16 5:00,61.0,-9.0,3.1,75.0,-8.05,4.65,68.0,-8.525,3.875
380,380,2013.1.16 6:00,61.0,-8.8,3.1,74.0,-7.7,4.65,67.5,-8.25,3.875
381,381,2013.1.16 7:00,59.0,-8.9,3.1,71.0,-7.7,4.65,65.0,-8.3,3.875
382,382,2013.1.16 8:00,62.0,-8.3,3.1,73.0,-7.25,4.65,67.5,-7.775,3.875
383,383,2013.1.16 9:00,68.0,-7.0,3.2,75.5,-6.15,4.7,71.75,-6.575,3.95
384,384,2013.1.17 0:00,64.0,-11.5,2.9,69.0,-8.55,4.5,66.5,-10.025,3.7
385,385,2013.1.17 1:00,68.0,-11.4,2.9,71.0,-8.65,4.5,69.5,-10.025,3.7
386,386,2013.1.17 10:00,68.0,-11.6,2.9,67.0,-10.45,4.5,67.5,-11.024999999999999,3.7
387,387,2013.1.17 11:00,65.0,-11.1,2.9,65.5,-10.05,4.5,65.25,-10.575,3.7
388,388,2013.1.17 12:00,55.0,-11.1,2.9,60.0,-9.85,4.5,57.5,-10.475,3.7
389,389,2013.1.17 13:00,56.0,-11.1,2.9,59.5,-9.75,4.5,57.75,-10.425,3.7
390,390,2013.1.17 14:00,54.0,-11.0,2.9,58.0,-9.65,4.5,56.0,-10.325,3.7
391,391,2013.1.17 15:00,53.0,-11.0,2.8,57.0,-9.75,4.4,55.0,-10.375,3.6
392,392,2013.1.17 16:00,54.0,-11.1,2.8,57.5,-9.85,4.4,55.75,-10.475,3.6
393,393,2013.1.17 17:00,56.0,-11.0,2.8,58.5,-9.9,4.4,57.25,-10.45,3.6
394,394,2013.1.17 18:00,58.0,-11.3,2.8,62.5,-9.7,4.4,60.25,-10.5,3.6
395,395,2013.1.17 19:00,57.0,-12.2,2.8,63.5,-10.5,4.4,60.25,-11.35,3.6
396,396,2013.1.17 2:00,71.0,-11.3,2.9,71.0,-9.05,4.5,71.0,-10.175,3.7
397,397,2013.1.17 20:00,55.0,-12.8,2.8,64.0,-10.9,4.4,59.5,-11.850000000000001,3.6
398,398,2013.1.17 21:00,56.0,-13.2,2.8,66.0,-11.25,4.4,61.0,-12.225,3.6
399,399,2013.1.17 22:00,55.0,-14.4,2.8,68.0,-11.8,4.4,61.5,-13.100000000000001,3.6
400,400,2013.1.17 23:00,56.0,-14.6,2.8,69.0,-11.9,4.4,62.5,-13.25,3.6
401,401,2013.1.17 3:00,73.0,-11.3,2.9,70.5,-9.5,4.5,71.75,-10.4,3.7
402,402,2013.1.17 4:00,73.0,-11.5,2.9,71.0,-9.65,4.5,72.0,-10.575,3.7
403,403,2013.1.17 5:00,75.0,-11.3,2.9,71.5,-9.9,4.5,73.25,-10.600000000000001,3.7
404,404,2013.1.17 6:00,75.0,-11.5,2.9,71.5,-10.1,4.5,73.25,-10.8,3.7
405,405,2013.1.17 7:00,77.0,-11.4,2.9,73.0,-10.05,4.5,75.0,-10.725000000000001,3.7
406,406,2013.1.17 8:00,77.0,-11.3,2.9,72.5,-10.6,4.5,74.75,-10.95,3.7
407,407,2013.1.17 9:00,74.0,-11.4,2.9,71.0,-10.45,4.5,72.5,-10.925,3.7
408,408,2013.1.18 0:00,59.0,-14.2,2.8,72.5,-11.8,4.4,65.75,-13.0,3.6
409,409,2013.1.18 1:00,59.0,-14.5,2.8,73.0,-12.1,4.4,66.0,-13.3,3.6
410,410,2013.1.18 10:00,48.0,-14.8,2.8,62.0,-11.9,4.4,55.0,-13.350000000000001,3.6
411,411,2013.1.18 11:00,34.0,-17.4,2.8,48.5,-13.15,4.4,41.25,-15.274999999999999,3.6
412,412,2013.1.18 12:00,30.0,-18.0,2.8,40.0,-14.0,4.4,35.0,-16.0,3.6
413,413,2013.1.18 13:00,25.0,-19.3,2.8,35.0,-14.5,4.4,30.0,-16.9,3.6
414,414,2013.1.18 14:00,26.0,-17.5,2.8,32.5,-14.2,4.35,29.25,-15.85,3.5749999999999997
415,415,2013.1.18 15:00,35.0,-13.6,2.8,37.5,-11.7,4.3,36.25,-12.649999999999999,3.55
416,416,2013.1.18 16:00,36.0,-13.5,2.8,38.5,-11.5,4.25,37.25,-12.5,3.525
417,417,2013.1.18 17:00,49.0,-10.3,2.8,51.0,-8.85,4.25,50.0,-9.575,3.525
418,418,2013.1.18 18:00,55.0,-9.8,2.8,57.5,-8.4,4.25,56.25,-9.100000000000001,3.525
419,419,2013.1.18 19:00,60.0,-9.1,2.8,61.5,-8.1,4.25,60.75,-8.6,3.525
420,420,2013.1.18 2:00,57.0,-15.4,2.8,73.5,-12.55,4.4,65.25,-13.975000000000001,3.6
421,421,2013.1.18 20:00,62.0,-8.6,2.8,65.0,-7.65,4.25,63.5,-8.125,3.525
422,422,2013.1.18 21:00,64.0,-8.4,2.8,68.0,-7.45,4.25,66.0,-7.925000000000001,3.525
423,423,2013.1.18 22:00,65.0,-8.1,2.8,69.0,-7.15,4.25,67.0,-7.625,3.525
424,424,2013.1.18 23:00,67.0,-7.8,2.8,71.5,-6.95,4.25,69.25,-7.375,3.525
425,425,2013.1.18 3:00,55.0,-16.0,2.8,72.5,-13.2,4.4,63.75,-14.6,3.6
426,426,2013.1.18 4:00,56.0,-15.7,2.8,73.0,-13.25,4.4,64.5,-14.475,3.6
427,427,2013.1.18 5:00,60.0,-15.1,2.8,76.0,-12.85,4.4,68.0,-13.975,3.6
428,428,2013.1.18 6:00,55.0,-16.4,2.8,73.5,-13.8,4.4,64.25,-15.1,3.6
429,429,2013.1.18 7:00,54.0,-16.2,2.8,73.0,-13.8,4.4,63.5,-15.0,3.6
430,430,2013.1.18 8:00,61.0,-15.1,2.8,77.0,-13.2,4.4,69.0,-14.149999999999999,3.6
431,431,2013.1.18 9:00,56.0,-15.0,2.8,73.5,-12.3,4.4,64.75,-13.65,3.6
432,432,2013.1.19 0:00,65.0,-7.9,2.8,73.0,-6.85,4.25,69.0,-7.375,3.525
433,433,2013.1.19 1:00,63.0,-7.9,2.8,73.0,-7.05,4.25,68.0,-7.475,3.525
434,434,2013.1.19 10:00,62.0,-7.1,2.8,71.5,-5.45,4.25,66.75,-6.275,3.525
435,435,2013.1.19 11:00,56.0,-6.9,2.8,63.0,-5.1,4.25,59.5,-6.0,3.525
436,436,2013.1.19 12:00,53.0,-5.7,2.7,57.0,-4.3,4.2,55.0,-5.0,3.45
437,437,2013.1.19 13:00,45.0,-7.1,2.6,52.0,-4.55,4.05,48.5,-5.824999999999999,3.325
438,438,2013.1.19 14:00,46.0,-6.8,2.5,50.5,-4.75,3.9,48.25,-5.775,3.2
439,439,2013.1.19 15:00,43.0,-7.2,2.4,50.0,-5.0,3.75,46.5,-6.1,3.075
440,440,2013.1.19 16:00,45.0,-6.9,2.3,51.5,-4.8,3.6,48.25,-5.85,2.95
441,441,2013.1.19 17:00,49.0,-6.6,2.3,55.5,-4.4,3.5,52.25,-5.5,2.9
442,442,2013.1.19 18:00,53.0,-6.4,2.3,61.0,-4.1,3.45,57.0,-5.25,2.875
443,443,2013.1.19 19:00,55.0,-6.4,2.3,64.0,-4.15,3.45,59.5,-5.275,2.875
444,444,2013.1.19 2:00,66.0,-7.3,2.8,76.0,-6.7,4.25,71.0,-7.0,3.525
445,445,2013.1.19 20:00,58.0,-6.2,2.3,69.0,-4.1,3.45,63.5,-5.15,2.875
446,446,2013.1.19 21:00,61.0,-5.8,2.3,72.5,-4.1,3.45,66.75,-4.949999999999999,2.875
447,447,2013.1.19 22:00,61.0,-6.0,2.3,74.0,-4.35,3.45,67.5,-5.175,2.875
448,448,2013.1.19 23:00,67.0,-5.5,2.3,77.5,-4.35,3.45,72.25,-4.925,2.875
449,449,2013.1.19 3:00,67.0,-7.2,2.8,76.5,-6.8,4.25,71.75,-7.0,3.525
450,450,2013.1.19 4:00,68.0,-7.5,2.8,77.5,-6.8,4.25,72.75,-7.15,3.525
451,451,2013.1.19 5:00,67.0,-7.7,2.8,76.5,-6.85,4.25,71.75,-7.275,3.525
452,452,2013.1.19 6:00,68.0,-7.5,2.8,76.5,-6.65,4.25,72.25,-7.075,3.525
453,453,2013.1.19 7:00,68.0,-7.4,2.8,77.0,-6.3,4.25,72.5,-6.85,3.525
454,454,2013.1.19 8:00,69.0,-7.2,2.8,77.0,-6.15,4.25,73.0,-6.675000000000001,3.525
455,455,2013.1.19 9:00,67.0,-7.2,2.8,76.0,-5.75,4.25,71.5,-6.475,3.525
456,456,2013.1.20 0:00,67.0,-5.5,2.3,79.0,-4.4,3.45,73.0,-4.95,2.875
457,457,2013.1.20 1:00,72.0,-5.3,2.3,82.5,-4.3,3.45,77.25,-4.8,2.875
458,458,2013.1.20 10:00,64.0,-6.0,2.3,78.5,-4.35,3.45,71.25,-5.175,2.875
459,459,2013.1.20 11:00,61.0,-6.0,2.3,71.5,-4.35,3.45,66.25,-5.175,2.875
460,460,2013.1.20 12:00,55.0,-6.3,2.2,63.0,-4.4,3.4,59.0,-5.35,2.8
461,461,2013.1.20 13:00,48.0,-7.1,2.1,53.5,-5.15,3.35,50.75,-6.125,2.725
462,462,2013.1.20 14:00,42.0,-7.8,2.0,48.0,-5.25,3.25,45.0,-6.525,2.625
463,463,2013.1.20 15:00,42.0,-7.8,1.8,46.0,-5.3,3.05,44.0,-6.55,2.425
464,464,2013.1.20 16:00,41.0,-8.0,1.7,46.5,-4.95,2.9,43.75,-6.475,2.3
465,465,2013.1.20 17:00,41.0,-8.1,1.7,48.5,-4.95,2.9,44.75,-6.525,2.3
466,466,2013.1.20 18:00,42.0,-8.0,1.7,51.5,-4.7,2.9,46.75,-6.35,2.3
467,467,2013.1.20 19:00,43.0,-7.7,1.7,53.0,-4.45,2.9,48.0,-6.075,2.3
468,468,2013.1.20 2:00,74.0,-5.1,2.3,83.5,-4.45,3.45,78.75,-4.775,2.875
469,469,2013.1.20 20:00,43.0,-7.6,1.7,54.0,-4.4,2.9,48.5,-6.0,2.3
470,470,2013.1.20 21:00,44.0,-7.3,1.7,54.5,-4.25,2.85,49.25,-5.775,2.275
471,471,2013.1.20 22:00,44.0,-7.3,1.7,55.0,-4.15,2.85,49.5,-5.725,2.275
472,472,2013.1.20 23:00,44.0,-7.0,1.7,56.5,-3.85,2.85,50.25,-5.425,2.275
473,473,2013.1.20 3:00,76.0,-5.2,2.3,85.5,-4.5,3.45,80.75,-4.85,2.875
474,474,2013.1.20 4:00,76.0,-5.3,2.3,85.5,-4.7,3.45,80.75,-5.0,2.875
475,475,2013.1.20 5:00,77.0,-5.4,2.3,86.0,-4.65,3.45,81.5,-5.025,2.875
476,476,2013.1.20 6:00,72.0,-5.8,2.3,83.5,-4.9,3.45,77.75,-5.35,2.875
477,477,2013.1.20 7:00,73.0,-5.8,2.3,85.0,-4.9,3.45,79.0,-5.35,2.875
478,478,2013.1.20 8:00,72.0,-5.8,2.3,84.0,-4.9,3.45,78.0,-5.35,2.875
479,479,2013.1.20 9:00,69.0,-5.9,2.3,83.0,-4.5,3.45,76.0,-5.2,2.875
480,480,2013.1.21 0:00,46.0,-6.5,1.7,57.5,-3.5,2.85,51.75,-5.0,2.275
481,481,2013.1.21 1:00,48.0,-6.1,1.7,59.0,-3.35,2.85,53.5,-4.725,2.275
482,482,2013.1.21 10:00,89.0,-0.3,2.3,93.5,1.7,2.3,91.25,0.7,2.3
483,483,2013.1.21 11:00,89.0,0.0,2.0,93.0,1.75,2.0,91.0,0.875,2.0
484,484,2013.1.21 12:00,89.0,0.5,1.8,93.5,2.1,1.8,91.25,1.3,1.8
485,485,2013.1.21 13:00,89.0,0.7,1.3,93.5,2.25,1.3,91.25,1.475,1.3
486,486,2013.1.21 14:00,89.0,0.7,1.0,93.5,2.2,1.0,91.25,1.4500000000000002,1.0
487,487,2013.1.21 15:00,89.0,0.3,0.5,93.5,2.05,0.5,91.25,1.1749999999999998,0.5
488,488,2013.1.21 16:00,89.0,0.4,,94.0,2.05,,91.5,1.2249999999999999,
489,489,2013.1.21 17:00,89.0,0.6,,94.0,2.15,,91.5,1.375,
490,490,2013.1.21 18:00,89.0,0.6,,94.0,2.1,,91.5,1.35,
491,491,2013.1.21 19:00,88.0,0.6,,94.0,2.1,,91.0,1.35,
492,492,2013.1.21 2:00,50.0,-5.6,1.7,61.0,-2.9,2.85,55.5,-4.25,2.275
493,493,2013.1.21 20:00,88.0,0.6,,94.0,2.05,,91.0,1.325,
494,494,2013.1.21 21:00,88.0,0.5,,94.0,1.95,,91.0,1.225,
495,495,2013.1.21 22:00,89.0,0.9,,94.5,2.15,,91.75,1.525,
496,496,2013.1.21 23:00,89.0,0.7,,94.5,1.95,,91.75,1.325,
497,497,2013.1.21 3:00,51.0,-5.4,1.7,64.0,-2.4,2.8,57.5,-3.9000000000000004,2.25
498,498,2013.1.21 4:00,58.0,-4.0,1.7,73.0,-1.1,2.7,65.5,-2.55,2.2
499,499,2013.1.21 5:00,77.0,-1.3,1.6,84.5,0.4,2.6,80.75,-0.45,2.1
500,500,2013.1.21 6:00,84.0,-0.7,1.3,91.0,0.9,2.35,87.5,0.10000000000000003,1.8250000000000002
501,501,2013.1.21 7:00,88.0,-0.3,1.0,93.5,1.15,2.05,90.75,0.42499999999999993,1.525
502,502,2013.1.21 8:00,89.0,-0.5,0.5,94.0,1.3,1.7,91.5,0.4,1.1
503,503,2013.1.21 9:00,89.0,-0.4,2.8,93.5,1.55,2.8,91.25,0.575,2.8
504,504,2013.1.22 0:00,90.0,0.9,,95.0,2.05,,92.5,1.4749999999999999,
505,505,2013.1.22 1:00,90.0,0.7,,95.0,1.8,,92.5,1.25,
